Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,3244.669921875,3258.139892578125,3235.530029296875,3257.85009765625,3257.85009765625,3458250000
2020-01-03,3226.360107421875,3246.14990234375,3222.340087890625,3234.85009765625,3234.85009765625,3461290000
2020-01-06,3217.550048828125,3246.840087890625,3214.639892578125,3246.280029296875,3246.280029296875,3674070000
2020-01-07,3241.860107421875,3244.909912109375,3232.429931640625,3237.179931640625,3237.179931640625,3420380000
2020-01-08,3238.590087890625,3267.070068359375,3236.669921875,3253.050048828125,3253.050048828125,3720890000
2020-01-09,3266.030029296875,3275.580078125,3263.669921875,3274.699951171875,3274.699951171875,3638390000
2020-01-10,3281.81005859375,3282.989990234375,3260.860107421875,3265.35009765625,3265.35009765625,3212970000
2020-01-13,3271.1298828125,3288.1298828125,3268.429931640625,3288.1298828125,3288.1298828125,3456380000
2020-01-14,3285.35009765625,3294.25,3277.18994140625,3283.14990234375,3283.14990234375,3665130000
2020-01-15,3282.27001953125,3298.659912109375,3280.68994140625,3289.2900390625,3289.2900390625,3716840000
2020-01-16,3302.969970703125,3317.110107421875,3302.820068359375,3316.81005859375,3316.81005859375,3535080000
2020-01-17,3323.659912109375,3329.8798828125,3318.860107421875,3329.6201171875,3329.6201171875,3698170000
2020-01-21,3321.030029296875,3329.7900390625,3316.610107421875,3320.7900390625,3320.7900390625,4105340000
2020-01-22,3330.02001953125,3337.77001953125,3320.0400390625,3321.75,3321.75,3619850000
2020-01-23,3315.77001953125,3326.8798828125,3301.8701171875,3325.5400390625,3325.5400390625,3764860000
2020-01-24,3333.10009765625,3333.179931640625,3281.530029296875,3295.469970703125,3295.469970703125,3707130000
2020-01-27,3247.159912109375,3258.85009765625,3234.5,3243.6298828125,3243.6298828125,3823100000
2020-01-28,3255.35009765625,3285.780029296875,3253.219970703125,3276.239990234375,3276.239990234375,3526720000
2020-01-29,3289.4599609375,3293.469970703125,3271.889892578125,3273.39990234375,3273.39990234375,3584500000
2020-01-30,3256.449951171875,3285.909912109375,3242.800048828125,3283.659912109375,3283.659912109375,3787250000
2020-01-31,3282.330078125,3282.330078125,3214.679931640625,3225.52001953125,3225.52001953125,4527830000
2020-02-03,3235.659912109375,3268.43994140625,3235.659912109375,3248.919921875,3248.919921875,3757910000
2020-02-04,3280.610107421875,3306.919921875,3280.610107421875,3297.590087890625,3297.590087890625,3995320000
2020-02-05,3324.909912109375,3337.580078125,3313.75,3334.68994140625,3334.68994140625,4117730000
2020-02-06,3344.919921875,3347.9599609375,3334.389892578125,3345.780029296875,3345.780029296875,3868370000
2020-02-07,3335.5400390625,3341.419921875,3322.1201171875,3327.7099609375,3327.7099609375,3730650000
2020-02-10,3318.280029296875,3352.260009765625,3317.77001953125,3352.090087890625,3352.090087890625,3450350000
2020-02-11,3365.8701171875,3375.6298828125,3352.719970703125,3357.75,3357.75,3760550000
2020-02-12,3370.5,3381.469970703125,3369.719970703125,3379.449951171875,3379.449951171875,3926380000
2020-02-13,3365.89990234375,3385.090087890625,3360.52001953125,3373.93994140625,3373.93994140625,3498240000
2020-02-14,3378.080078125,3380.68994140625,3366.14990234375,3380.159912109375,3380.159912109375,3398040000
2020-02-18,3369.0400390625,3375.010009765625,3355.610107421875,3370.2900390625,3370.2900390625,3746720000
2020-02-19,3380.389892578125,3393.52001953125,3378.830078125,3386.14990234375,3386.14990234375,3600150000
2020-02-20,3380.449951171875,3389.14990234375,3341.02001953125,3373.22998046875,3373.22998046875,4007320000
2020-02-21,3360.5,3360.760009765625,3328.449951171875,3337.75,3337.75,3899270000
2020-02-24,3257.610107421875,3259.81005859375,3214.64990234375,3225.889892578125,3225.889892578125,4842960000
2020-02-25,3238.93994140625,3246.989990234375,3118.77001953125,3128.2099609375,3128.2099609375,5591510000
2020-02-26,3139.89990234375,3182.510009765625,3108.989990234375,3116.389892578125,3116.389892578125,5478110000
2020-02-27,3062.5400390625,3097.070068359375,2977.389892578125,2978.760009765625,2978.760009765625,7058840000
2020-02-28,2916.89990234375,2959.719970703125,2855.840087890625,2954.219970703125,2954.219970703125,8563850000
2020-03-02,2974.280029296875,3090.9599609375,2945.18994140625,3090.22998046875,3090.22998046875,6376400000
2020-03-03,3096.4599609375,3136.719970703125,2976.6298828125,3003.3701171875,3003.3701171875,6355940000
2020-03-04,3045.75,3130.969970703125,3034.3798828125,3130.1201171875,3130.1201171875,5035480000
2020-03-05,3075.699951171875,3083.0400390625,2999.830078125,3023.93994140625,3023.93994140625,5575550000
2020-03-06,2954.199951171875,2985.929931640625,2901.5400390625,2972.3701171875,2972.3701171875,6552140000
2020-03-09,2863.889892578125,2863.889892578125,2734.429931640625,2746.56005859375,2746.56005859375,8423050000
2020-03-10,2813.47998046875,2882.590087890625,2734.0,2882.22998046875,2882.22998046875,7635960000
2020-03-11,2825.60009765625,2825.60009765625,2707.219970703125,2741.3798828125,2741.3798828125,7374110000
2020-03-12,2630.860107421875,2660.949951171875,2478.860107421875,2480.639892578125,2480.639892578125,8829380000
2020-03-13,2569.989990234375,2711.330078125,2492.3701171875,2711.02001953125,2711.02001953125,8258670000
2020-03-16,2508.590087890625,2562.97998046875,2380.93994140625,2386.1298828125,2386.1298828125,7781540000
2020-03-17,2425.659912109375,2553.929931640625,2367.0400390625,2529.18994140625,2529.18994140625,8358500000
2020-03-18,2436.5,2453.570068359375,2280.52001953125,2398.10009765625,2398.10009765625,8755780000
2020-03-19,2393.47998046875,2466.969970703125,2319.780029296875,2409.389892578125,2409.389892578125,7946710000
2020-03-20,2431.93994140625,2453.010009765625,2295.56005859375,2304.919921875,2304.919921875,9044690000
2020-03-23,2290.7099609375,2300.72998046875,2191.860107421875,2237.39990234375,2237.39990234375,7402180000
2020-03-24,2344.43994140625,2449.7099609375,2344.43994140625,2447.330078125,2447.330078125,7547350000
2020-03-25,2457.77001953125,2571.419921875,2407.530029296875,2475.56005859375,2475.56005859375,8285670000
2020-03-26,2501.2900390625,2637.010009765625,2500.719970703125,2630.070068359375,2630.070068359375,7753160000
2020-03-27,2555.8701171875,2615.909912109375,2520.02001953125,2541.469970703125,2541.469970703125,6194330000
2020-03-30,2558.97998046875,2631.800048828125,2545.280029296875,2626.64990234375,2626.64990234375,5746220000
2020-03-31,2614.68994140625,2641.389892578125,2571.14990234375,2584.590087890625,2584.590087890625,6568290000
2020-04-01,2498.080078125,2522.75,2447.489990234375,2470.5,2470.5,5947900000
2020-04-02,2458.5400390625,2533.219970703125,2455.7900390625,2526.89990234375,2526.89990234375,6454990000
2020-04-03,2514.919921875,2538.179931640625,2459.9599609375,2488.64990234375,2488.64990234375,6087190000
2020-04-06,2578.280029296875,2676.85009765625,2574.570068359375,2663.679931640625,2663.679931640625,6391860000
2020-04-07,2738.64990234375,2756.889892578125,2657.669921875,2659.409912109375,2659.409912109375,7040720000
2020-04-08,2685.0,2760.75,2663.300048828125,2749.97998046875,2749.97998046875,5856370000
2020-04-09,2776.989990234375,2818.570068359375,2762.360107421875,2789.820068359375,2789.820068359375,7880140000
2020-04-13,2782.4599609375,2782.4599609375,2721.169921875,2761.6298828125,2761.6298828125,5274310000
2020-04-14,2805.10009765625,2851.85009765625,2805.10009765625,2846.06005859375,2846.06005859375,5567400000
2020-04-15,2795.639892578125,2801.8798828125,2761.5400390625,2783.360107421875,2783.360107421875,5203390000
2020-04-16,2799.340087890625,2806.510009765625,2764.320068359375,2799.550048828125,2799.550048828125,5179990000
2020-04-17,2842.429931640625,2879.219970703125,2830.8798828125,2874.56005859375,2874.56005859375,5792140000
2020-04-20,2845.6201171875,2868.97998046875,2820.429931640625,2823.159912109375,2823.159912109375,5220160000
2020-04-21,2784.81005859375,2785.5400390625,2727.10009765625,2736.56005859375,2736.56005859375,5075830000
2020-04-22,2787.889892578125,2815.10009765625,2775.949951171875,2799.31005859375,2799.31005859375,5049660000
2020-04-23,2810.419921875,2844.89990234375,2794.260009765625,2797.800048828125,2797.800048828125,5756520000
2020-04-24,2812.639892578125,2842.7099609375,2791.760009765625,2836.739990234375,2836.739990234375,5374480000
2020-04-27,2854.64990234375,2887.719970703125,2852.889892578125,2878.47998046875,2878.47998046875,5194260000
2020-04-28,2909.9599609375,2921.14990234375,2860.7099609375,2863.389892578125,2863.389892578125,5672880000
2020-04-29,2918.4599609375,2954.860107421875,2912.159912109375,2939.510009765625,2939.510009765625,6620140000
2020-04-30,2930.909912109375,2930.909912109375,2892.469970703125,2912.429931640625,2912.429931640625,6523120000
2020-05-01,2869.090087890625,2869.090087890625,2821.610107421875,2830.7099609375,2830.7099609375,4753160000
2020-05-04,2815.010009765625,2844.239990234375,2797.85009765625,2842.739990234375,2842.739990234375,4723140000
2020-05-05,2868.8798828125,2898.22998046875,2863.550048828125,2868.43994140625,2868.43994140625,5129590000
2020-05-06,2883.139892578125,2891.110107421875,2847.64990234375,2848.419921875,2848.419921875,4861920000
2020-05-07,2878.260009765625,2901.919921875,2876.47998046875,2881.18994140625,2881.18994140625,5164640000
2020-05-08,2908.830078125,2932.159912109375,2902.8798828125,2929.800048828125,2929.800048828125,4857160000
2020-05-11,2915.4599609375,2944.25,2903.43994140625,2930.18994140625,2930.18994140625,4807320000
2020-05-12,2939.5,2945.820068359375,2869.590087890625,2870.1201171875,2870.1201171875,5107710000
2020-05-13,2865.860107421875,2874.139892578125,2793.14990234375,2820.0,2820.0,6143130000
2020-05-14,2794.5400390625,2852.800048828125,2766.639892578125,2852.5,2852.5,5641920000
2020-05-15,2829.949951171875,2865.010009765625,2816.780029296875,2863.699951171875,2863.699951171875,5477040000
2020-05-18,2913.860107421875,2968.090087890625,2913.860107421875,2953.909912109375,2953.909912109375,6364290000
2020-05-19,2948.590087890625,2964.2099609375,2922.35009765625,2922.93994140625,2922.93994140625,4969330000
2020-05-20,2953.6298828125,2980.2900390625,2953.6298828125,2971.610107421875,2971.610107421875,4992970000
2020-05-21,2969.949951171875,2978.5,2938.570068359375,2948.510009765625,2948.510009765625,4966940000
2020-05-22,2948.050048828125,2956.760009765625,2933.590087890625,2955.449951171875,2955.449951171875,3952800000
2020-05-26,3004.080078125,3021.719970703125,2988.169921875,2991.77001953125,2991.77001953125,5837060000
2020-05-27,3015.64990234375,3036.25,2969.75,3036.1298828125,3036.1298828125,6371230000
2020-05-28,3046.610107421875,3068.669921875,3023.39990234375,3029.72998046875,3029.72998046875,5402670000
2020-05-29,3025.169921875,3049.169921875,2998.610107421875,3044.31005859375,3044.31005859375,7275080000
2020-06-01,3038.780029296875,3062.179931640625,3031.5400390625,3055.72998046875,3055.72998046875,4673410000
2020-06-02,3064.780029296875,3081.070068359375,3051.639892578125,3080.820068359375,3080.820068359375,5187230000
2020-06-03,3098.89990234375,3130.93994140625,3098.89990234375,3122.8701171875,3122.8701171875,5989560000
2020-06-04,3111.56005859375,3128.909912109375,3090.409912109375,3112.35009765625,3112.35009765625,6428130000
2020-06-05,3163.840087890625,3211.719970703125,3163.840087890625,3193.929931640625,3193.929931640625,8617590000
2020-06-08,3199.919921875,3233.1298828125,3196.0,3232.389892578125,3232.389892578125,8437380000
2020-06-09,3213.320068359375,3222.7099609375,3193.110107421875,3207.179931640625,3207.179931640625,6382620000
2020-06-10,3213.419921875,3223.27001953125,3181.489990234375,3190.139892578125,3190.139892578125,6570840000
2020-06-11,3123.530029296875,3123.530029296875,2999.489990234375,3002.10009765625,3002.10009765625,7018890000
2020-06-12,3071.0400390625,3088.419921875,2984.469970703125,3041.31005859375,3041.31005859375,5832250000
2020-06-15,2993.760009765625,3079.760009765625,2965.659912109375,3066.590087890625,3066.590087890625,5740660000
2020-06-16,3131.0,3153.449951171875,3076.06005859375,3124.739990234375,3124.739990234375,5829240000
2020-06-17,3136.1298828125,3141.159912109375,3108.030029296875,3113.489990234375,3113.489990234375,4549390000
2020-06-18,3101.639892578125,3120.0,3093.510009765625,3115.340087890625,3115.340087890625,4429030000
2020-06-19,3140.2900390625,3155.530029296875,3083.110107421875,3097.739990234375,3097.739990234375,8327780000
2020-06-22,3094.419921875,3120.919921875,3079.389892578125,3117.860107421875,3117.860107421875,4665380000
2020-06-23,3138.699951171875,3154.89990234375,3127.1201171875,3131.2900390625,3131.2900390625,4704830000
2020-06-24,3114.39990234375,3115.010009765625,3032.1298828125,3050.330078125,3050.330078125,5587200000
2020-06-25,3046.60009765625,3086.25,3024.010009765625,3083.760009765625,3083.760009765625,4815420000
2020-06-26,3073.199951171875,3073.72998046875,3004.6298828125,3009.050048828125,3009.050048828125,8098120000
2020-06-29,3018.590087890625,3053.889892578125,2999.739990234375,3053.239990234375,3053.239990234375,4462770000
2020-06-30,3050.199951171875,3111.510009765625,3047.830078125,3100.2900390625,3100.2900390625,4696280000
2020-07-01,3105.919921875,3128.43994140625,3101.169921875,3115.860107421875,3115.860107421875,4443130000
2020-07-02,3143.639892578125,3165.81005859375,3124.52001953125,3130.010009765625,3130.010009765625,4190830000
2020-07-06,3155.2900390625,3182.590087890625,3155.2900390625,3179.719970703125,3179.719970703125,4736450000
2020-07-07,3166.43994140625,3184.14990234375,3142.929931640625,3145.320068359375,3145.320068359375,4563700000
2020-07-08,3153.070068359375,3171.800048828125,3136.530029296875,3169.93994140625,3169.93994140625,4927700000
2020-07-09,3176.169921875,3179.780029296875,3115.699951171875,3152.050048828125,3152.050048828125,4829020000
2020-07-10,3152.469970703125,3186.820068359375,3136.219970703125,3185.0400390625,3185.0400390625,4515340000
2020-07-13,3205.080078125,3235.320068359375,3149.429931640625,3155.219970703125,3155.219970703125,4890780000
2020-07-14,3141.110107421875,3200.949951171875,3127.659912109375,3197.52001953125,3197.52001953125,4476170000
2020-07-15,3225.97998046875,3238.280029296875,3200.760009765625,3226.56005859375,3226.56005859375,4669760000
2020-07-16,3208.360107421875,3220.389892578125,3198.590087890625,3215.570068359375,3215.570068359375,3961230000
2020-07-17,3224.2099609375,3233.52001953125,3205.64990234375,3224.72998046875,3224.72998046875,3993830000
2020-07-20,3224.2900390625,3258.610107421875,3215.159912109375,3251.840087890625,3251.840087890625,3971200000
2020-07-21,3268.52001953125,3277.2900390625,3247.77001953125,3257.300048828125,3257.300048828125,4547960000
2020-07-22,3254.860107421875,3279.320068359375,3253.10009765625,3276.02001953125,3276.02001953125,4255190000
2020-07-23,3271.639892578125,3279.989990234375,3222.659912109375,3235.659912109375,3235.659912109375,4290460000
2020-07-24,3218.580078125,3227.260009765625,3200.050048828125,3215.6298828125,3215.6298828125,3894900000
